gene	logFC	logCPM	PValue	FDR
Solyc04g071220	0	-1.66887626930952	1	1
Solyc04g071230	1.89227379265843	-1.5532780642627	0.999999999999999	1
Solyc04g071240	0	-1.66887626930952	1	1
Solyc04g071250	0	-1.66887626930952	1	1
Solyc04g071260	-1.1738053870848	-1.2577111772402	0.670803872561535	1
Solyc04g071270	0	-1.66887626930952	1	1
Solyc04g071280	0.279843929596455	2.41889430200179	0.477341325291654	0.944908279583819
Solyc04g071290	0.681946818181787	3.62232675323391	0.0086383893408588	0.0335404010107339
Solyc04g071300	-0.445184507842461	-1.16767794702198	1	1
Solyc04g071310	0.175664358867717	3.99751695068147	0.46720237745277	0.929346830209781
Solyc04g071320	-0.106059000574551	4.93312623475611	0.611336698008985	1
Solyc04g071330	-1.26321742377808	2.79777215399169	2.71870709820087e-05	0.000187215033510255
Solyc04g071340	0.483664818564366	2.54951765882684	0.24073669794664	0.559517762707776
Solyc04g071350	-0.120694245328372	6.78422420430386	0.482991233840891	0.952514996739884
Solyc04g071360	-0.677136817698661	6.17565000355382	0.000497387757120671	0.00262504325859112
Solyc04g071370	0	-1.66887626930952	1	1
Solyc04g071380	0	-1.66887626930952	1	1
Solyc04g071390	-0.211516872638784	-0.731043364634462	1	1
Solyc04g071400	0	-1.66887626930952	1	1
Solyc04g071410	0	-1.66887626930952	1	1
Solyc04g071420	-1.32146973969065	3.35647474639549	5.79118243963737e-06	4.50718047022158e-05
Solyc04g071430	0	-1.66887626930952	1	1
Solyc04g071440	0.0302019599400826	4.88721233661932	0.883816715299059	1
Solyc04g071450	0	-1.66887626930952	1	1
Solyc04g071460	0	-1.66887626930952	1	1
Solyc04g071470	-1.68546207433702	1.65358815786092	5.2268638434806e-05	0.000340550282725236
Solyc04g071480	1.80384452824607	4.33026644795673	8.43045724498804e-15	2.26949216082713e-13
Solyc04g071490	2.68654562168404	-1.44587182091109	0.513154428807995	0.978266997202283
Solyc04g071500	-1.66614939518971	-1.16416440413301	0.420645819032262	0.855606358433396
Solyc04g071510	-0.458461931761572	4.41546464515171	0.0415852124661027	0.129902822102217
Solyc04g071520	-3.19325648108482	1.88664289434215	7.68555199245424e-08	8.21218966282949e-07
Solyc04g071530	-0.736397867007233	-1.34703829694451	1	1
Solyc04g071540	-0.274013374932001	5.41050053410434	0.25271331184117	0.581267398351326
Solyc04g071550	1.68797156334411	2.26374055453515	3.06986645076674e-05	0.000209403363260217
Solyc04g071560	0.148717821983577	2.59413858291372	0.67559793766439	1
Solyc04g071570	0.0386926291600311	2.95590211973205	0.915029169914914	1
Solyc04g071580	0.630301725753957	5.40325691428445	0.0237152768241922	0.0804380366317294
Solyc04g071590	0.640425007067987	8.83502601833938	0.000899085076743242	0.00448148808096205
Solyc04g071600	0.360379041525763	8.32963023675469	0.378203978759291	0.792235117975021
Solyc04g071610	0.638207425322632	14.5041558433978	0.00292527512596184	0.0128427344246873
Solyc04g071620	0.729885759067802	8.58223950589063	0.0102703565163561	0.0390473692515325
Solyc04g071630	0.671062716612233	4.39912794309904	0.00209603297517307	0.0095310903664836
Solyc04g071640	1.88617334047416	-1.55374345716886	0.999999999999993	1
Solyc04g071650	-0.354409442648557	2.69709908770139	0.270443386416586	0.612554623016487
Solyc04g071660	-0.714107059508831	2.93451555321067	0.0229120336004284	0.0781484530006746
Solyc04g071670	1.90302019177538	-1.55243817593714	0.999999999999994	1
Solyc04g071680	2.02222955658932	-1.08464383185897	0.261852259704051	0.598916118207376
Solyc04g071690	0	-1.66887626930952	1	1
Solyc04g071700	-0.170881218495937	0.369470317996562	0.926538801381283	1
Solyc04g071710	0.727581409336533	4.43687569627186	0.000707554327352596	0.00360970164918079
Solyc04g071720	0	-1.66887626930952	1	1
Solyc04g071730	0.0183435772309865	4.99312751999953	0.945740504256137	1
Solyc04g071740	0	-1.66887626930952	1	1
Solyc04g071750	1.47193536581886	5.93841466513968	2.6293666083496e-13	5.93307434750855e-12
Solyc04g071760	0	-1.66887626930952	1	1
Solyc04g071770	1.75342527959294	8.64142396780256	1.49469697043756e-09	2.07708450149601e-08
Solyc04g071780	1.17245689507871	5.06741539201131	0.0186780385797497	0.0655250273521534
Solyc04g071790	3.13233021384619	0.905724119382525	1.54671281424956e-06	1.33414545207264e-05
Solyc04g071800	3.8322615788828	3.42811916211504	3.53199815266601e-15	9.9720081176937e-14
Solyc04g071820	3.11983562181215	0.182280841705873	0.000176127136703568	0.00102777990360081
Solyc04g071850	0	-1.66887626930952	1	1
Solyc04g071860	1.85569110931809	5.87243055985761	1.40449225845325e-19	5.91915080816822e-18
Solyc04g071870	-0.478436557457203	4.32080551966689	0.031259905293017	0.101777867158316
Solyc04g071880	0.242610051554525	5.27525361780425	0.255322284367281	0.586568997699297
Solyc04g071890	-1.20932306777796	8.0527999321844	2.29932974095908e-06	1.92267815830209e-05
Solyc04g071900	4.295806608852	4.21622243871322	1.00109109974149e-20	4.69161816743896e-19
Solyc04g071910	0	-1.66887626930952	1	1
Solyc04g071920	-2.67720534126751	-1.44478053229641	0.532987288190458	0.996590902766731
Solyc04g071930	0.519569911351764	3.68828113114347	0.109519890699969	0.292982886419033
Solyc04g071940	-0.574241690058712	4.28207361993459	0.0103537244043772	0.0393126817615141
Solyc04g071950	0	-1.66887626930952	1	1
Solyc04g071960	1.89227463042339	-1.5532780642627	0.999999999999998	1
Solyc04g071970	-0.957542043916747	3.10165151390164	0.00133435042857623	0.00638792215786695
Solyc04g071980	0.455818206878286	5.51064869358537	0.0264600096294424	0.0882008787100833
Solyc04g071990	0.282921548683471	6.77578287803793	0.100885216732728	0.273364616220151
Solyc04g072000	0.36615897631127	3.09359841724955	0.6027404322877	1
Solyc04g072010	-0.0607896316700942	4.39604048537218	0.796642150908998	1
Solyc04g072020	2.09348538665723	6.81257727273289	1.93067742905512e-20	8.79877100771615e-19
Solyc04g072030	1.65742183784241	3.05736105275695	1.83837108668864e-05	0.000130821952310321
Solyc04g072040	0.527251963630835	-1.16533983037737	0.999999999999988	1
Solyc04g072050	0.525059642016134	4.71751688558928	0.0188979592834292	0.0662029085075806
Solyc04g072060	1.20251885655421	5.26609421787893	9.00118242891841e-10	1.29380820450766e-08
Solyc04g072070	-0.00532909030961849	-1.08152782352208	1	1
Solyc04g072080	0	-1.66887626930952	1	1
Solyc04g072090	0.0246286337553448	-1.4455126387157	1	1
Solyc04g072100	-0.518784846783471	-0.791794151481246	0.778872746850907	1
Solyc04g072110	0.906376049033009	5.77322226583225	5.46051903179809e-07	5.08930339284091e-06
Solyc04g072120	0.330833468376592	6.09375571203006	0.0659028812694574	0.191707937497441
Solyc04g072130	-1.86663532219048	-1.55281258034706	0.999999999999993	1
Solyc04g072140	-0.0709038638856703	3.54138035168313	0.812673178233562	1
Solyc04g072150	0.193398797458216	2.31708232151119	0.641941060116884	1
Solyc04g072160	-0.446405108349632	5.90707173282022	0.0211037760668329	0.072871714375351
Solyc04g072170	-0.0602771870276076	1.87557652307233	0.903506921668744	1
Solyc04g072180	-0.318941011812701	0.204667298971382	0.655218140532813	1
Solyc04g072190	-0.143313463295204	0.6341238491707	0.839022145153567	1
Solyc04g072200	0.246260514415202	2.93167851042466	0.401916310728114	0.828722700549532
Solyc04g072210	0.655216143093719	-0.0481327675178528	0.407815978363225	0.838497660190628
Solyc04g072220	-0.612761713953293	6.13538986239679	0.000458280297378789	0.00243828709775903
Solyc04g072230	-0.0502832506275181	3.31707531497883	0.879077664076195	1
Solyc04g072240	-1.75393385750815	3.40625864892344	4.79972537441046e-06	3.79163018828826e-05
Solyc04g072250	-1.45505012524146	6.55185351492466	8.87756400765959e-05	0.000551702156932704
Solyc04g072260	0.737303179144946	6.57821066233667	0.00818577153944052	0.0319976686458972
Solyc04g072270	-0.333570081876098	1.81251965888841	0.451606034487935	0.904749207318709
Solyc04g072280	-0.767129295625531	5.50383225835637	0.137492869879838	0.355261524725976
Solyc04g072290	0.289254938092936	6.28186078743554	0.107402113651543	0.288100818845753
Solyc04g072300	0	-1.66887626930952	1	1
Solyc04g072310	-0.491740141150744	-0.796245365666768	0.777990120311367	1
Solyc04g072320	0	-1.66887626930952	1	1
Solyc04g072330	0	-1.66887626930952	1	1
Solyc04g072340	0	-1.66887626930952	1	1
Solyc04g072350	0	-1.66887626930952	1	1
Solyc04g072360	0	-1.66887626930952	1	1
Solyc04g072370	0	-1.66887626930952	1	1
Solyc04g072380	0.947373459336064	-0.858384559788771	0.542937131289933	1
Solyc04g072390	0.330444485003416	4.3180670061349	0.123965123274594	0.325539688139505
Solyc04g072400	-0.524353963262871	7.11218826501805	0.0144262587677895	0.0523545499246551
Solyc04g072410	0.627346540333051	4.31138478181677	0.00563352536955607	0.0230702164514828
Solyc04g072420	0	-1.66887626930952	1	1
Solyc04g072430	0	-1.66887626930952	1	1
Solyc04g072440	0.615588845685697	6.71284362943645	0.000344638524918702	0.0018892284222339
Solyc04g072450	1.63046235263635	5.75892591944278	3.07928708632165e-12	6.07927246428038e-11
Solyc04g072460	2.96357549393159	5.06038873452034	1.51799730165268e-14	3.99057473841731e-13
Solyc04g072470	-1.87696900696446	5.17139297761156	1.23253644813155e-05	9.03764637547811e-05
Solyc04g072480	1.89227455349211	-1.5532780642627	0.999999999999998	1
Solyc04g072490	-2.22973363047637	1.30948599127366	3.07204966107213e-06	2.51255460621884e-05
Solyc04g072500	-1.03495017768243	2.52391819451339	0.00289926796402	0.0127374939570092
Solyc04g072510	-0.49051616228823	3.21893173255771	0.0729150708175497	0.208800335143156
Solyc04g072520	0.319138169518344	2.5886390672344	0.325727800211632	0.700579048553781
Solyc04g072530	-0.075995848418726	2.34042657630478	0.885900663057551	1
Solyc04g072540	-1.15815448018102	0.626159329277813	0.0496821935825467	0.15109147355645
Solyc04g072550	0.336270929450455	0.106098934640283	0.748974905668878	1
Solyc04g072560	1.54007886736332	7.66315133031251	7.13935093138852e-18	2.62357925708285e-16
Solyc04g072570	-1.31197606631382	1.50592069542238	0.00343673236499632	0.0148294489114348
Solyc04g072580	0	-1.66887626930952	1	1
Solyc04g072590	0	-1.66887626930952	1	1
Solyc04g072600	-1.38750187444178	-0.932238580517254	0.324631625407281	0.698913977403512
Solyc04g072610	0.727240848081514	1.66538338501778	0.0717865603779572	0.206249018138936
Solyc04g072620	3.18664984619007	-1.34705241796118	0.273698722954889	0.614461839479967
Solyc04g072630	0.6736655352093	4.23387137433036	0.00260357379358228	0.0115782183544284
Solyc04g072640	1.64173521349079	4.63063672089435	2.25663275077429e-13	5.14213159685949e-12
Solyc04g072650	0.0469464549696702	-1.44845417321274	1	1
Solyc04g072660	1.04577020261801	5.47914186865591	2.17865087490228e-07	2.16971634450047e-06
Solyc04g072670	0.816866641358965	7.78106780136265	8.28253911928984e-06	6.28008157195586e-05
Solyc04g072680	3.5501062348991	-1.25473980879326	0.156614969228127	0.39347111844864
Solyc04g072690	-0.636577772229659	3.0708626343618	0.0336240007700899	0.108267100115245
Solyc04g072700	5.6228766321681	1.03888725365745	1.05196659765694e-10	1.71268842179243e-09
Solyc04g072710	0	-1.66887626930952	1	1
Solyc04g072720	0	-1.66887626930952	1	1
Solyc04g072730	0	-1.66887626930952	1	1
Solyc04g072740	-1.86950207273019	-1.55254221346359	1	1
Solyc04g072750	0	-1.66887626930952	1	1
Solyc04g072760	-1.15542745613215	2.74224762913237	0.0250319624203491	0.0841759425749455
Solyc04g072770	-0.716839805521695	3.70839702614742	0.00472786621810243	0.019721875093819
Solyc04g072780	-1.56070958205294	4.01747460305118	5.59856174152216e-08	6.1100331111829e-07
Solyc04g072790	0.856258514150886	-0.0539528440115256	0.416367329159984	0.849690793896619
Solyc04g072800	1.46126040142571	1.94535349721235	0.000103130092981904	0.000632979628664296
Solyc04g072810	0.838730538312938	3.37015268374972	0.00614599375345074	0.024944716287822
Solyc04g072820	0.00922338376651953	1.0859295959964	1	1
Solyc04g072830	0.0211622916753257	5.84453327666149	0.912726004064365	1
Solyc04g072840	-0.360637201125954	4.39153673823166	0.0913622084605874	0.251768276090937
Solyc04g072850	-3.34274793754752	-0.499464510741888	0.00250597361922519	0.0111842881216853
Solyc04g072860	0.653023064786172	2.28644579145767	0.0691134196321257	0.199443387366198
Solyc04g072870	0	-1.66887626930952	1	1
Solyc04g072880	-0.442219565379168	4.53885942217039	0.0340527206712707	0.109404092029903
Solyc04g072890	-1.28368636552177	6.49745224322779	8.49342483070628e-11	1.39721063048762e-09
Solyc04g072900	-0.0133574008352659	5.96460196400511	0.948400778187366	1
Solyc04g072910	-0.166530050379871	6.75731151954259	0.339332805180748	0.7247238822578
Solyc04g072920	0.842043721258219	1.73269494003575	0.033897775577499	0.108986950511972
Solyc04g072930	-0.31639474708294	4.70546644522623	0.144262516860099	0.369155141330828
Solyc04g072940	1.50298014281215	0.770602702377265	0.00711557231438569	0.0282693604578048
Solyc04g073940	0.0525882061467781	-0.928135244210297	1	1
Solyc04g073950	2.32124226500867	7.49396275008176	6.41218222893132e-27	5.20270682860042e-25
Solyc04g073960	0.782024832112899	4.05962647020751	0.00182711321859043	0.00843191504876943
Solyc04g073970	-0.249145977226818	2.8508210269901	0.452290684638391	0.905859542386378
Solyc04g073980	1.09585085519899	1.07164265218895	0.0311866881818873	0.101587104445399
Solyc04g073990	-0.440561915363467	8.99853741411687	0.0102239966808745	0.0388966622191858
Solyc04g074000	-2.49184919140553	0.328179049527104	0.000293042817280132	0.00162797918983957
Solyc04g074010	0	-1.66887626930952	1	1
Solyc04g074020	-2.79216274352429	0.901724044218879	8.32189060991625e-06	6.30303806348008e-05
Solyc04g074030	-2.23599994475515	0.168325424575638	0.00192661365493063	0.00884291731361036
Solyc04g074040	-1.28489263404266	7.70117620101388	3.13818992638995e-12	6.18501257512733e-11
Solyc04g074050	-3.41585370134363	0.733001801790895	4.38982738269322e-06	3.49005346883671e-05
Solyc04g074060	-1.86947938014607	-1.55254221346359	0.999999999999996	1
Solyc04g074070	-1.86946262931299	-1.55254221346359	1	1
Solyc04g074080	-0.331900856347776	2.1883898367479	0.534804977766537	0.996590902766731
Solyc04g074090	1.16686615473724	5.21364504470822	5.08013031173903e-09	6.49310582759518e-08
Solyc04g074100	0.774921179446599	4.28171515088215	0.000407218527259249	0.00219417809094367
Solyc04g074110	1.24904711472897	0.367828484888056	0.0503538263159265	0.152671744829963
Solyc04g074120	0.540002376797397	1.74731356919435	0.237324258854472	0.553087681178395
Solyc04g074130	0.900458088728105	0.328916724416544	0.176425354040675	0.433750319983753
Solyc04g074140	-2.14692394317713	4.6130399179427	5.68496955731662e-21	2.73437587004064e-19
Solyc04g074150	1.09825669221029	2.63364586984799	0.00189722980647648	0.00872072792713549
Solyc04g074160	0.438745543366469	1.07829592106553	0.40831344365825	0.839222357831443
Solyc04g074170	4.11499159660296	-1.08240745365139	0.0661324229780877	0.192166400532177
Solyc04g074180	2.3649124934082	6.79748528702396	4.92125664195457e-26	3.67527912699261e-24
Solyc04g074190	0.421995597803964	4.30401632524241	0.0567160469191953	0.168903023871271
Solyc04g074200	0	-1.66887626930952	1	1
Solyc04g074210	-4.05546516804117	-1.08670208777636	0.0401271402806133	0.126062529448603
Solyc04g074220	0.359834717802966	-0.253933557496483	0.850893665159151	1
Solyc04g074230	0.0575226222537368	8.61802803003725	0.728823792407239	1
Solyc04g074240	-0.852548969064605	6.17100682242454	1.57533532720531e-06	1.35714884415428e-05
Solyc04g074250	0.599122793062613	3.12644184730587	0.0403125135320863	0.126530428184089
Solyc04g074260	1.89227593369394	-1.5532780642627	0.999999999999995	1
Solyc04g074270	2.9560982953775	6.85895991237748	9.7897374312695e-48	3.1772730072495e-45
Solyc04g074280	-0.191270652300926	2.83318035432586	0.558416082462668	1
Solyc04g074290	1.3719557835803	6.19895195832839	2.94630986603377e-13	6.61814377217042e-12
Solyc04g074300	1.17475710957569	7.95976315128835	4.28754232143714e-12	8.33203593713194e-11
Solyc04g074310	0	-1.66887626930952	1	1
Solyc04g074320	0	-1.66887626930952	1	1
Solyc04g074330	0.024636893754727	-1.4455126387157	1	1
Solyc04g074340	0	-1.66887626930952	1	1
Solyc04g074350	-2.88118454293288	-0.730668279406367	0.0278855568608422	0.092288357295956
Solyc04g074360	-3.51505887189936	-1.2553698252634	0.148407586426055	0.377616216392293
Solyc04g074370	0	-1.66887626930952	1	1
Solyc04g074380	-1.2683475612608	-1.25090327612274	0.647035373702627	1
Solyc04g074390	-0.267791513565017	-0.855615129312652	1	1
Solyc04g074400	0.0358221720428465	-1.25528301858144	1	1
Solyc04g074410	3.6469916906301	6.73321969942158	1.35929108484752e-60	1.04898003341111e-57
Solyc04g074420	4.85198531797386	3.40823861051498	1.48809934777518e-29	1.49789061015039e-27
Solyc04g074430	4.4283145458754	5.08125022743168	5.38153270536421e-57	3.11474143765305e-54
Solyc04g074440	3.67009310084811	5.03265939167574	3.34254362369889e-53	1.54768683226922e-50
Solyc04g074450	4.61044903453896	7.80265626867626	7.27132917817409e-65	7.21461281058433e-62
Solyc04g074460	0	-1.66887626930952	1	1
Solyc04g074470	4.75250067084176	2.79025110036756	5.79010684139403e-19	2.32993094184346e-17
Solyc04g074480	-0.352878681416226	6.50853072630518	0.189183683201275	0.459714629244327
Solyc04g074490	1.57015441814424	7.89339512286215	4.65208248025039e-13	1.01926099868552e-11
Solyc04g074500	-0.0909971186099994	4.24300380351249	0.734265441587234	1
Solyc04g074510	2.24098619072851	6.63679143831184	1.65081957685199e-29	1.65210407623456e-27
Solyc04g074520	0.37184302856572	4.92784333444188	0.0857585253888591	0.238709226609403
Solyc04g074530	-1.62963003554549	-0.855555560239557	0.241956856021646	0.561660142985541
Solyc04g074540	0.0223698201502073	-1.44624419401535	1	1
Solyc04g074550	-0.169492740189859	6.7452372129424	0.321376836507814	0.693281985427187
Solyc04g074560	0.791937651766969	3.86017996351489	0.00951517686191015	0.0365160290511166
Solyc04g074570	0	-1.66887626930952	1	1
Solyc04g074580	0.127983800595709	8.15938792212415	0.471891374414439	0.936260741546604
Solyc04g074590	-0.708827416764167	2.31435257561653	0.0384203640120228	0.121304116832941
Solyc04g074600	0	-1.66887626930952	1	1
Solyc04g074610	2.6902186208706	-1.44540912020915	0.513175706888299	0.978266997202283
Solyc04g074620	0	-1.66887626930952	1	1
Solyc04g074630	-0.623149582720723	3.29104692717103	0.0217147005445903	0.0746842038042971
Solyc04g074640	0.934212269299457	-1.08374058739252	0.709114407891252	1
Solyc04g074650	0.0433712850396801	-0.933838346838829	1	1
Solyc04g074660	0.437767722243242	3.56776559420974	0.124279863384232	0.326242861572623
Solyc04g074670	0.206091162089927	4.32326683683896	0.360813667532958	0.762442268006392
Solyc04g074680	2.8206663123993	2.50614122119372	2.90302887039592e-09	3.85667496489056e-08
Solyc04g074690	0.448639382800119	4.33237236838068	0.0357538331280623	0.114015001197265
Solyc04g074700	-0.949046690696741	1.86312145230222	0.0555283896739197	0.165863959075022
Solyc04g074710	-0.736393144171464	-1.34703829694451	1	1
Solyc04g074720	0.347561742463812	3.86431641480306	0.17544457885194	0.431583473102736
Solyc04g074730	0.436639282995993	7.86804997320239	0.0303768401581729	0.0992750355893912
Solyc04g074740	0.665188802268246	-0.348686376051924	0.584414981192776	1
Solyc04g074750	-0.0613627754974966	2.07935035327465	0.910112419432813	1
Solyc04g074760	1.88568981866738	1.53418640753294	4.07486147235195e-05	0.000270776338213483
Solyc04g074770	1.89227815511984	-1.5532780642627	0.999999999999998	1
Solyc04g074780	2.66464524828813	-1.44716926445989	0.535317714158694	0.996590902766731
Solyc04g074790	-6.07689882964186	-0.0173017220220967	4.56860763199762e-05	0.000300310500163508
Solyc04g074800	-1.07094997214	5.1257943307008	1.71068943201642e-07	1.73249086922234e-06
Solyc04g074810	-1.86946310276634	-1.55254221346359	1	1
Solyc04g074820	2.69021643721198	-1.44540912020915	0.513169620220096	0.978266997202283
Solyc04g074830	2.26545538634587	5.89729086845495	9.90579907277047e-11	1.61577587787741e-09
Solyc04g074840	-2.29400116064037	6.86162252479022	2.5343004195085e-21	1.26449210730275e-19
Solyc04g074850	1.05761723631818	7.75319181527352	3.66190743057842e-09	4.78791639087713e-08
Solyc04g074860	-1.82169710134671	1.19852280292359	0.000824288513779995	0.00414375611147045
Solyc04g074870	-1.1860745193943	2.15407199602698	0.000709268973354663	0.00361685515971914
Solyc04g074880	0	-1.66887626930952	1	1
Solyc04g074890	0	-1.66887626930952	1	1
Solyc04g074900	0.193880881553372	1.91061774239969	0.893375666993184	1
Solyc04g074910	-0.0923992438882436	6.16878949633389	0.643938485753773	1
Solyc04g074920	0	-1.66887626930952	1	1
Solyc04g074930	0	-1.66887626930952	1	1
Solyc04g074940	0.437474296373634	3.4312856000615	0.130765828207588	0.340847025156864
Solyc04g074950	2.90345216870301	3.14119270232024	5.47161009876812e-10	8.08908488292552e-09
Solyc04g074960	-0.0638658962036378	2.9796243721341	0.884874041763028	1
Solyc04g074970	-0.866327146446945	2.83074005820936	0.00394303869436174	0.0167724038141965
Solyc04g074980	-0.123849756404037	4.50775760140169	0.619046908308377	1
Solyc04g074990	0.00572846851418028	1.46319860065175	1	1
Solyc04g075000	-1.09483568096596	-0.261870730255696	0.300347387675001	0.659427434519172
Solyc04g075010	-1.83908598009878	-1.55503822971758	0.999999999999998	1
Solyc04g076010	2.06311662279322	5.45781074734555	1.17672948948342e-21	6.09005737426092e-20
Solyc04g076020	0.445540405997353	5.4741340058722	0.0209576000505403	0.0724336807627755
Solyc04g076030	-0.347235130774862	6.0385089295098	0.0723095512533803	0.207391293886368
Solyc04g076040	0.00301775843448632	2.9073817519239	1	1
Solyc04g076050	-1.0787257655449	6.05654522544245	2.67653675339627e-06	2.20936752638917e-05
Solyc04g076060	0.453388728915891	7.59766869481984	0.0141520557238859	0.051531764613965
Solyc04g076070	-0.104299546879153	3.92332977355444	0.664890010002831	1
Solyc04g076080	0.474681690242281	3.82993063051582	0.0730798283485332	0.209168647412801
Solyc04g076090	-0.283296393595497	5.34802551368133	0.202649916182601	0.486379406957853
Solyc04g076100	1.58988641054477	1.41899190906983	0.000219856838801948	0.00125513207974276
Solyc04g076110	-0.444582460308825	5.1670872410446	0.0258304802222823	0.08642596460923
Solyc04g076120	0.298907497761195	-0.249433890431704	0.84974088280808	1
Solyc04g076130	1.70846039513591	-1.16460515008546	0.409989732147028	0.840478950901407
Solyc04g076140	3.36504720109738	2.83945446041769	1.93872696668493e-11	3.47400265077748e-10
Solyc04g076150	0	-1.66887626930952	1	1
Solyc04g076160	-3.52952192995312	-1.25318913934715	0.141248205333514	0.362622769971821
Solyc04g076170	0.280083123038252	1.85071339188325	0.47867743324062	0.946965433755669
Solyc04g076180	-0.639319467715384	5.52118334294636	0.000657432610072325	0.00337981676535628
Solyc04g076190	-0.356014444890122	-1.00171378302566	0.999999999999994	1
Solyc04g076200	-0.210942872402074	6.31889336195578	0.286834162556891	0.635058333638073
Solyc04g076210	0.68612495783056	7.41524534122733	0.000205351664091006	0.00118203998655534
Solyc04g076220	0.0454162029583209	7.62378419566168	0.832306623456354	1
Solyc04g076230	0.981133333097531	6.10600652375506	5.866307335141e-08	6.37618950946609e-07
Solyc04g076240	0	-1.66887626930952	1	1
Solyc04g076250	-4.07977747214057	3.39931399955505	2.9232581917604e-28	2.58969355166488e-26
Solyc04g076260	-0.358771513411687	-0.553824737924521	0.824045295192248	1
Solyc04g076270	-0.219480070620228	5.73401369133536	0.226467603022609	0.532625634709402
Solyc04g076280	-1.83908007679553	-1.55503822971758	1	1
Solyc04g076290	-0.264617042890458	2.89820420598957	0.372276363638143	0.781656739271139
Solyc04g076300	0.453614167414349	3.62050504736375	0.0744796633792364	0.21212624212013
Solyc04g076310	-1.46981220606435	-0.256790310547003	0.0777283678942614	0.219900043329044
Solyc04g076320	0.835443426573529	3.60626692715599	0.00184758445950518	0.00851733247381338
Solyc04g076330	0.195066693633082	0.0949096381656677	0.883622179357273	1
Solyc04g076340	0.321579905440368	1.44360718945897	0.5239884908079	0.993315591478025
Solyc04g076350	-3.5406681196318	-1.25292300284701	0.162466414313664	0.404832282130486
Solyc04g076360	0.913251625547226	4.88288426479631	7.65620228035386e-06	5.83447304344631e-05
Solyc04g076370	1.55757887762671	1.74688150135334	0.00149554744532339	0.00706802886958974
Solyc04g076380	-1.25732606377057	7.60705210928462	1.98159283823252e-11	3.54898269692114e-10
Solyc04g076390	-0.561834453333784	2.37319004716491	0.113929016282403	0.302912558247717
Solyc04g076400	-1.83906669756726	-1.55503822971758	1	1
Solyc04g076410	0.577236005653131	3.90430750663848	0.0152003520611578	0.0548087037719684
Solyc04g076420	1.09945671326689	5.79000270751973	1.0271667548764e-08	1.25159368058221e-07
Solyc04g076430	0.333440751766698	5.07071368546958	0.0802848958426294	0.225954581240538
Solyc04g076440	2.67361262305857	-0.860739773380499	0.0761200821910632	0.215965857373288
Solyc04g076450	-1.14530375099424	3.11300967945213	0.000336725114729765	0.00184964458386911
Solyc04g076460	-1.42783840553342	2.89026426387053	7.07331148809213e-05	0.000449487901197924
Solyc04g076470	-0.366889895714473	3.34205948425463	0.167449585832452	0.415269711290692
Solyc04g076480	0.610723760340703	2.00248151771536	0.198596406333907	0.478635394736455
Solyc04g076490	-0.157566261401829	2.30489034978659	0.68287831853004	1
Solyc04g076500	0.035417261834059	4.10247219928308	0.893078605795317	1
Solyc04g076510	-0.24487320874795	5.79821171326743	0.186931314679453	0.455420497044575
Solyc04g076520	-1.2984263243007	6.61322862444515	5.08962427451425e-12	9.80840078696207e-11
Solyc04g076530	0.785200923620776	5.33265515010259	5.57040222396324e-05	0.000360767172755635
Solyc04g076540	-0.520502140015852	7.15665691400006	0.0019826499793545	0.00907373297747019
Solyc04g076550	-0.652281479269597	4.06756460060584	0.00401089194467835	0.017033905413091
Solyc04g076560	0.0905745977177255	5.63840006026291	0.657319902702573	1
Solyc04g076570	1.03315586596248	2.44657759400504	0.00272654335431187	0.0120648153752788
Solyc04g076580	-1.0280598096403	4.45179236594257	8.43710159437014e-07	7.628097554483e-06
Solyc04g076590	0	-1.66887626930952	1	1
Solyc04g076600	3.32248740801797	-0.549813933001836	0.00407414560242152	0.0172675972266501
Solyc04g076610	-0.766186734608035	3.15465767688882	0.0181540862284287	0.0639842639251641
Solyc04g076620	0.201191908654796	8.91290182884501	0.241272621566012	0.56041535804212
Solyc04g076630	0.875545442462041	0.0744664357910596	0.283958356908526	0.629775313600867
Solyc04g076640	0	-1.66887626930952	1	1
Solyc04g076650	-0.218741592614804	-0.866109178504286	1	1
Solyc04g076660	1.2898260102466	1.4219869418373	0.00522466928236186	0.0215970825102464
Solyc04g076670	-0.598562025592681	6.36699578182952	0.000704390723754922	0.0035940900181953
Solyc04g076680	-0.230891831490155	2.57567364974872	0.488674760795026	0.960940454027682
Solyc04g076690	0.105339221554257	5.25857136458102	0.596659699207018	1
Solyc04g076700	-2.41278162585991	1.60819223423031	1.31915430375842e-05	9.63412649981463e-05
Solyc04g076710	0.85528333234656	4.1530839591572	0.0101889408044793	0.0387887905412358
Solyc04g076720	-2.05452741458885	-0.674999351828376	0.097532611797614	0.265877620684178
Solyc04g076730	0.443739246122959	0.4882122669278	0.649185831452132	1
Solyc04g076740	-4.45882267103054	2.28108626714671	2.20034599486879e-19	9.11830732265017e-18
Solyc04g076750	0	-1.66887626930952	1	1
Solyc04g076760	0	-1.66887626930952	1	1
Solyc04g076770	0	-1.66887626930952	1	1
Solyc04g076780	-0.424517120157516	0.608139533184496	0.626106436808342	1
Solyc04g076790	-0.241600967042769	5.99598416798795	0.227379440231594	0.534502526292734
Solyc04g076800	0.360617967619747	1.78572248407748	0.370571277015076	0.778737190004455
Solyc04g076810	-0.571525128148112	4.92467573600827	0.00451559114772412	0.0189250463175254
