gene	logFC	logCPM	PValue	FDR
Solyc01g087800	3.98270170784226	2.59953152164396	5.97118783548464e-14	1.470648510375e-12
Solyc01g087880	2.34232583514767	5.18923754783662	7.90860547634104e-29	7.38285328970149e-27
Solyc01g088070	5.64962038123251	-0.341067087791436	5.35465639250189e-05	0.000348157933986918
Solyc01g088130	-3.14612903209232	0.257452682688732	6.76057897694174e-05	0.000430729731873095
Solyc01g088160	-2.91935082116258	-0.220888519416059	0.0043076417106289	0.0181785725707875
Solyc01g088360	5.43470940470085	3.43463261235973	3.14829322092473e-31	3.53702002856578e-29
Solyc01g088400	-5.84043149258516	10.4113637805168	8.34529376404605e-87	3.62258770680034e-83
Solyc01g088410	-7.4288112819687	2.73745723900006	1.05481949830165e-35	1.63529985346077e-33
Solyc01g088430	-8.90359459616617	2.33859958238349	7.83312178146717e-29	7.33209757695446e-27
Solyc01g088770	2.21035818389904	3.47787589840292	3.13642241834371e-11	5.4732935337599e-10
Solyc01g089950	-3.14844107899366	0.531638953861888	6.39065206961438e-06	4.93722301271409e-05
Solyc01g090200	-2.16320238081457	5.16155775811745	3.6100691562457e-22	1.94971806514688e-20
Solyc01g090410	-2.6924473548264	1.00341252886399	3.5135985411812e-05	0.000236836034777247
Solyc01g090530	2.41572726186582	-0.24940220295054	0.00710041844996444	0.0282312556341802
Solyc01g090760	-3.33271672287023	0.645363879969385	9.63587188949052e-05	0.000594677311367224
Solyc01g090790	3.35928804803262	2.24392105933275	1.72720293153985e-14	4.51931277717785e-13
Solyc01g090810	-4.74670503563717	0.48154470654897	0.000618080276173478	0.00320072677463113
Solyc01g090980	5.97969709868003	1.35003472067971	8.68895690725821e-14	2.10126327659022e-12
Solyc01g091100	-3.42548236740793	0.465372581325071	2.76026716844469e-05	0.00018966323300075
Solyc01g091250	3.39779700434341	1.25288433002336	4.17501780757684e-07	3.96569593555035e-06
Solyc01g091420	2.38343280996321	2.41806301200784	2.23463530814165e-08	2.59539064701789e-07
Solyc01g091430	3.07022260887835	0.138660174307967	0.000143347623355345	0.000854158015830658
Solyc01g091690	-3.12105458778447	7.36503824616035	4.48208112852979e-37	7.629864281885e-35
Solyc01g091800	-2.41275505885099	1.5366111548359	3.53485242938144e-07	3.40135273801966e-06
Solyc01g091910	2.81235567032228	4.95280023404263	3.12035706328521e-29	3.04383819485127e-27
Solyc01g094020	-2.55012467445508	1.14839935063274	2.8066677556003e-06	2.31019557119535e-05
Solyc01g094090	9.68781013549299	3.07240976533449	2.95156348249851e-27	2.48181465028392e-25
Solyc01g094320	-2.65127218569321	-0.396896672842985	0.00923948055685908	0.0355956779784829
Solyc01g094370	3.1159571657406	7.16133154355747	4.53885933460466e-54	2.189180112678e-51
Solyc01g094580	-3.16710627262149	3.91238498632641	1.01230287815443e-30	1.09514772740401e-28
Solyc01g094640	-2.66830815619202	5.99657382136902	1.25541634749718e-40	2.59505020830563e-38
Solyc01g094700	2.30841634550026	2.98018413922174	5.10061893883107e-07	4.78986462652208e-06
Solyc01g094870	-2.61256196159367	-0.0595780863460992	0.00481916819526603	0.0200762060840935
Solyc01g095140	4.86184862457451	7.48929677188955	1.8073690945652e-70	2.51058026187863e-67
Solyc01g095150	2.38106157876	7.86916626240088	3.38579282718587e-36	5.52011396759079e-34
Solyc01g095180	-2.25611880367421	1.49721920627344	3.47828311647478e-06	2.81891103350805e-05
Solyc01g095300	2.05630355422697	2.50697224248898	1.34767767540221e-08	1.61493452842279e-07
Solyc01g095500	5.09645035840719	0.609281792670144	5.6243209971164e-08	6.13236405861417e-07
Solyc01g095510	2.43391622251845	4.61132607890876	3.20209315160636e-15	9.12215659358769e-14
Solyc01g095530	-3.22608133899239	1.2433016634843	5.40575771183182e-08	5.92381660015095e-07
Solyc01g095560	-3.11628319041861	-0.61562309016165	0.00757605357064625	0.0298664561639042
Solyc01g095690	-2.75921192425922	0.877376444706654	2.64739315591346e-06	2.18739048597208e-05
Solyc01g095720	-3.58734750124835	2.82137401654782	2.02991903122274e-17	7.16392258102357e-16
Solyc01g095750	2.12326337085474	2.18989774384229	4.46594860910223e-05	0.000294230691231822
Solyc01g095930	-2.44196225966752	7.04120764177176	5.92615792342098e-11	9.97565129455358e-10
Solyc01g095940	-2.5795803652934	5.67349355858785	3.96989024515429e-13	8.7810432193295e-12
Solyc01g096040	-2.08044696100995	5.32237513540005	5.00581143181003e-13	1.09331329303438e-11
Solyc01g096080	-2.05914012946203	5.45029725912139	1.02071818797879e-21	5.30635935837415e-20
Solyc01g096120	2.15963529745487	0.244768330414778	0.00406643394747429	0.0172402700151312
Solyc01g096140	-3.25943235607423	-0.0466048438067266	0.000137099724631232	0.00082058982028073
Solyc01g096150	-3.16640414464297	2.06377527951868	2.51786566857072e-09	3.37728547981673e-08
Solyc01g096200	2.364413516222	5.55100499465748	8.9577028164815e-28	7.73816282855604e-26
Solyc01g096220	-4.41963893837924	2.28218570133801	4.30377823287188e-10	6.42872499834665e-09
Solyc01g096300	2.51625340737869	2.99027776680317	7.21969984988426e-15	1.95542027375036e-13
Solyc01g096390	-2.63409704920552	4.88233512633266	4.73855884281463e-30	4.86851872587052e-28
Solyc01g096420	2.31269569891104	4.12768728207206	4.58593585960132e-05	0.00030133546754281
Solyc01g096470	-2.02178777325849	2.91203062191507	3.40716239406069e-11	5.91602642292728e-10
Solyc01g096620	2.160951981446	5.41618065491675	7.56860348917947e-25	5.28842843800273e-23
Solyc01g096640	2.21847104960593	4.65265486150735	1.54771995750139e-24	1.05387590125786e-22
Solyc01g096720	6.78952116037943	6.63186394481636	1.4211311575616e-113	1.64505405695473e-109
Solyc01g096730	4.00062993430423	5.83484829357876	4.42812955961306e-53	1.99708643138549e-50
Solyc01g096800	2.15567291222173	5.12332425051377	1.88301984595721e-25	1.35949335115501e-23
Solyc01g096940	2.39694128130485	0.419751116939142	0.00134988202055824	0.00645160376106881
Solyc01g097240	-2.22720975113731	6.99743165455088	2.73971786958441e-14	7.03194253193331e-13
